seccion_censal;provincia;censo;total_votantes;participacion;abstencion;votos_validos;ganador_siglas;ganador_pct;PP__votos;PP__pct;PSOE-A__votos;PSOE-A__pct;VOX__votos;VOX__pct;PorA__votos;PorA__pct;ADELANTE ANDALUCÍA__votos;ADELANTE ANDALUCÍA__pct;MUNDO+JUSTO__votos;MUNDO+JUSTO__pct;PACMA__votos;PACMA__pct;NA__votos;NA__pct;PCPA__votos;PCPA__pct;ESCAÑOS EN BLANCO__votos;ESCAÑOS EN BLANCO__pct;FE de las JONS__votos;FE de las JONS__pct;PARTIDO AUTÓNOMOS__votos;PARTIDO AUTÓNOMOS__pct;PCTE__votos;PCTE__pct;ANDALUCISTAS-PA__votos;ANDALUCISTAS-PA__pct;SALF__votos;SALF__pct;IZAR__votos;IZAR__pct;PODER ANDALUZ__votos;PODER ANDALUZ__pct;IPAL__votos;IPAL__pct;29__votos;29__pct;CONECTA__votos;CONECTA__pct;SOCIEDAD UNIDA__votos;SOCIEDAD UNIDA__pct;100x100__votos;100x100__pct;ANDALUSÍ__votos;ANDALUSÍ__pct;JUFUDI__votos;JUFUDI__pct;JM+__votos;JM+__pct;HE>__votos;HE>__pct;ALM__votos;ALM__pct
0401306001;Almería;624;255;40.9;369;254;PP;33.1;84;33.1;69;27.2;57;22.4;6;2.4;0;0.0;5;2.0;13;5.1;5;2.0;12;4.7;0;0.0;2;0.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306002;Almería;770;346;44.9;424;346;PSOE-A;31.5;106;30.6;109;31.5;50;14.4;0;0.0;0;0.0;7;2.0;23;6.6;0;0.0;26;7.5;0;0.0;8;2.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;13;3.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306003;Almería;624;324;51.9;300;322;PP;40.1;129;40.1;86;26.7;39;12.1;19;5.9;0;0.0;2;0.6;16;5.0;0;0.0;0;0.0;1;0.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;23;7.1;0;0.0;4;1.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306004;Almería;1165;766;65.8;399;764;PP;43.8;335;43.8;108;14.1;163;21.3;4;0.5;0;0.0;32;4.2;45;5.9;10;1.3;12;1.6;0;0.0;14;1.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;37;4.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306005;Almería;1214;657;54.1;557;652;PP;43.7;285;43.7;78;12.0;124;19.0;21;3.2;0;0.0;34;5.2;5;0.8;27;4.1;19;2.9;39;6.0;3;0.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;4;0.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;12;1.8
0401306006;Almería;1290;597;46.3;693;592;PP;43.6;258;43.6;95;16.0;74;12.5;54;9.1;0;0.0;7;1.2;4;0.7;10;1.7;0;0.0;28;4.7;23;3.9;0;0.0;0;0.0;0;0.0;0;0.0;25;4.2;0;0.0;10;1.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306007;Almería;1540;797;51.8;743;788;PP;35.5;280;35.5;175;22.2;155;19.7;17;2.2;0;0.0;53;6.7;0;0.0;5;0.6;29;3.7;25;3.2;30;3.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;9;1.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306008;Almería;1922;1043;54.3;879;1038;PP;35.4;367;35.4;203;19.6;188;18.1;34;3.3;0;0.0;52;5.0;48;4.6;0;0.0;46;4.4;18;1.7;21;2.0;0;0.0;0;0.0;0;0.0;8;0.8;0;0.0;0;0.0;45;4.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306009;Almería;861;466;54.1;395;464;PP;44.4;206;44.4;78;16.8;84;18.1;19;4.1;0;0.0;17;3.7;6;1.3;0;0.0;16;3.4;0;0.0;33;7.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;0.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306010;Almería;674;372;55.2;302;367;PP;44.1;162;44.1;57;15.5;59;16.1;1;0.3;0;0.0;17;4.6;0;0.0;0;0.0;19;5.2;0;0.0;8;2.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;38;10.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306011;Almería;1007;567;56.3;440;565;PP;47.1;266;47.1;91;16.1;100;17.7;30;5.3;0;0.0;10;1.8;4;0.7;22;3.9;21;3.7;10;1.8;0;0.0;0;0.0;0;0.0;0;0.0;6;1.1;0;0.0;0;0.0;1;0.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306012;Almería;970;560;57.7;410;558;PP;35.1;196;35.1;152;27.2;31;5.6;60;10.8;0;0.0;26;4.7;51;9.1;9;1.6;5;0.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;20;3.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306013;Almería;1371;834;60.8;537;830;PP;34.2;284;34.2;227;27.4;106;12.8;89;10.7;0;0.0;19;2.3;23;2.8;37;4.5;18;2.2;5;0.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;17;2.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306014;Almería;713;407;57.1;306;405;PP;35.8;145;35.8;100;24.7;44;10.9;36;8.9;0;0.0;26;6.4;5;1.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;46;11.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306015;Almería;560;287;51.2;273;283;PSOE-A;35.0;80;28.3;99;35.0;64;22.6;3;1.1;0;0.0;0;0.0;0;0.0;0;0.0;2;0.7;0;0.0;19;6.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;16;5.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306016;Almería;1487;747;50.2;740;746;PSOE-A;34.8;156;20.9;260;34.8;101;13.5;76;10.2;0;0.0;3;0.4;5;0.7;0;0.0;29;3.9;0;0.0;26;3.5;0;0.0;0;0.0;0;0.0;18;2.4;0;0.0;0;0.0;60;8.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306017;Almería;1143;561;49.1;582;557;PSOE-A;32.5;162;29.1;181;32.5;65;11.7;54;9.7;4;0.7;7;1.3;0;0.0;12;2.2;23;4.1;1;0.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;42;7.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306018;Almería;1385;608;43.9;777;607;PP;30.0;182;30.0;142;23.4;131;21.6;5;0.8;0;0.0;16;2.6;4;0.7;48;7.9;0;0.0;12;2.0;21;3.5;0;0.0;0;0.0;0;0.0;0;0.0;28;4.6;0;0.0;8;1.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306019;Almería;1218;582;47.8;636;577;PSOE-A;35.5;144;25.0;205;35.5;129;22.4;16;2.8;0;0.0;22;3.8;0;0.0;21;3.6;0;0.0;12;2.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;16;2.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;10;1.7
0401306020;Almería;1073;581;54.1;492;578;PP;49.0;283;49.0;57;9.9;35;6.1;69;11.9;0;0.0;95;16.4;13;2.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;22;3.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306021;Almería;1312;724;55.2;588;721;PP;47.4;342;47.4;79;11.0;44;6.1;100;13.9;0;0.0;0;0.0;13;1.8;25;3.5;47;6.5;0;0.0;18;2.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;47;6.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306022;Almería;1794;1078;60.1;716;1071;PP;34.2;366;34.2;231;21.6;206;19.2;66;6.2;0;0.0;24;2.2;48;4.5;16;1.5;22;2.0;40;3.7;0;0.0;0;0.0;0;0.0;13;1.2;0;0.0;7;0.6;0;0.0;28;2.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306024;Almería;832;182;21.9;650;180;PP;32.2;58;32.2;57;31.7;17;9.4;11;6.1;0;0.0;0;0.0;3;1.7;0;0.0;2;1.1;0;0.0;7;3.9;9;5.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;12;6.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306025;Almería;827;481;58.2;346;479;PP;32.8;157;32.8;110;23.0;72;15.0;15;3.1;0;0.0;46;9.6;0;0.0;26;5.4;0;0.0;18;3.8;31;6.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306026;Almería;1226;628;51.2;598;626;PP;32.8;205;32.8;174;27.8;86;13.7;45;7.2;0;0.0;0;0.0;0;0.0;16;2.6;0;0.0;19;3.0;14;2.2;16;2.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;46;7.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306027;Almería;577;295;51.1;282;293;PP;35.2;103;35.2;55;18.8;73;24.9;2;0.7;0;0.0;19;6.5;0;0.0;14;4.8;7;2.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;19;6.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306028;Almería;699;405;57.9;294;405;PP;46.2;187;46.2;66;16.3;81;20.0;0;0.0;0;0.0;0;0.0;0;0.0;9;2.2;0;0.0;21;5.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;39;9.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306029;Almería;1365;785;57.5;580;782;PP;41.7;326;41.7;190;24.3;102;13.0;59;7.5;0;0.0;48;6.1;0;0.0;23;2.9;0;0.0;8;1.0;14;1.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;6;0.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306030;Almería;1351;740;54.8;611;740;PP;39.3;291;39.3;170;23.0;104;14.0;62;8.4;51;6.9;5;0.7;8;1.1;6;0.8;21;2.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;21;2.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306031;Almería;853;130;15.2;723;129;PP;36.4;47;36.4;38;29.5;1;0.8;2;1.6;0;0.0;6;4.6;0;0.0;0;0.0;10;7.8;13;10.1;6;4.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;6;4.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306032;Almería;1083;506;46.7;577;502;PP;32.9;165;32.9;120;23.9;76;15.1;19;3.8;0;0.0;0;0.0;5;1.0;0;0.0;48;9.6;27;5.4;11;2.2;0;0.0;0;0.0;19;3.8;0;0.0;0;0.0;0;0.0;9;1.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306033;Almería;956;506;52.9;450;504;PSOE-A;31.0;147;29.2;156;31.0;94;18.6;29;5.8;0;0.0;18;3.6;25;5.0;8;1.6;0;0.0;0;0.0;5;1.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;15;3.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306034;Almería;1396;940;67.3;456;935;PP;48.9;457;48.9;128;13.7;135;14.4;38;4.1;0;0.0;45;4.8;0;0.0;0;0.0;24;2.6;34;3.6;0;0.0;0;0.0;0;0.0;35;3.7;0;0.0;0;0.0;0;0.0;30;3.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306035;Almería;1550;661;42.6;889;661;PP;41.4;274;41.4;101;15.3;116;17.6;40;6.0;0;0.0;26;3.9;21;3.2;22;3.3;16;2.4;0;0.0;1;0.2;16;2.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;0.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;20;3.0
0401306036;Almería;1065;577;54.2;488;575;PP;41.9;241;41.9;106;18.4;64;11.1;54;9.4;7;1.2;3;0.5;19;3.3;14;2.4;0;0.0;20;3.5;21;3.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;22;3.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306037;Almería;735;376;51.2;359;373;PP;36.7;137;36.7;72;19.3;101;27.1;7;1.9;0;0.0;32;8.6;0;0.0;12;3.2;0;0.0;0;0.0;5;1.3;0;0.0;0;0.0;5;1.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306038;Almería;1262;766;60.7;496;766;PP;51.6;395;51.6;101;13.2;95;12.4;7;0.9;0;0.0;33;4.3;2;0.3;15;2.0;0;0.0;17;2.2;12;1.6;0;0.0;0;0.0;60;7.8;0;0.0;0;0.0;0;0.0;28;3.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306039;Almería;1684;1057;62.8;627;1053;PP;35.9;378;35.9;225;21.4;147;14.0;36;3.4;0;0.0;142;13.5;0;0.0;16;1.5;7;0.7;60;5.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;26;2.5;0;0.0;8;0.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306040;Almería;2052;1084;52.8;968;1076;PP;34.2;368;34.2;230;21.4;292;27.1;15;1.4;0;0.0;57;5.3;30;2.8;11;1.0;0;0.0;7;0.6;1;0.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;55;5.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306041;Almería;1109;730;65.8;379;727;PP;38.9;283;38.9;156;21.5;113;15.5;16;2.2;0;0.0;39;5.4;0;0.0;20;2.8;43;5.9;0;0.0;0;0.0;0;0.0;0;0.0;26;3.6;0;0.0;0;0.0;0;0.0;14;1.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;9;1.2
0401306042;Almería;1332;678;50.9;654;673;PP;26.9;181;26.9;125;18.6;175;26.0;51;7.6;0;0.0;37;5.5;6;0.9;8;1.2;38;5.6;22;3.3;23;3.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;0.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401306043;Almería;709;246;34.7;463;244;PSOE-A;26.6;63;25.8;65;26.6;47;19.3;18;7.4;16;6.6;3;1.2;0;0.0;17;7.0;0;0.0;5;2.0;10;4.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401307001;Almería;1134;768;67.7;366;767;PP;47.2;362;47.2;46;6.0;142;18.5;72;9.4;0;0.0;8;1.0;27;3.5;11;1.4;32;4.2;2;0.3;38;5.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;22;2.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401307002;Almería;679;397;58.5;282;396;PP;50.2;199;50.2;61;15.4;6;1.5;0;0.0;0;0.0;39;9.8;0;0.0;3;0.8;11;2.8;0;0.0;34;8.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;41;10.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401307003;Almería;938;571;60.9;367;569;PP;42.4;241;42.4;123;21.6;60;10.5;30;5.3;0;0.0;3;0.5;5;0.9;28;4.9;15;2.6;10;1.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;50;8.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401307004;Almería;749;473;63.2;276;473;PP;36.8;174;36.8;129;27.3;10;2.1;59;12.5;0;0.0;18;3.8;0;0.0;27;5.7;0;0.0;16;3.4;35;7.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401307005;Almería;658;433;65.8;225;433;PP;54.7;237;54.7;62;14.3;58;13.4;4;0.9;0;0.0;0;0.0;0;0.0;5;1.2;28;6.5;29;6.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;8;1.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401307006;Almería;847;483;57.0;364;481;PP;46.2;222;46.2;64;13.3;115;23.9;1;0.2;0;0.0;26;5.4;13;2.7;0;0.0;6;1.2;10;2.1;2;0.4;0;0.0;0;0.0;0;0.0;19;4.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401307007;Almería;1133;747;65.9;386;747;PP;50.1;374;50.1;111;14.9;99;13.2;42;5.6;0;0.0;34;4.6;4;0.5;21;2.8;0;0.0;50;6.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;7;0.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401307008;Almería;938;596;63.5;342;594;PP;49.8;296;49.8;126;21.2;82;13.8;4;0.7;9;1.5;22;3.7;4;0.7;13;2.2;3;0.5;21;3.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;11;1.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401307010;Almería;1210;726;60.0;484;725;PP;43.0;312;43.0;134;18.5;122;16.8;16;2.2;0;0.0;32;4.4;13;1.8;13;1.8;4;0.6;17;2.3;0;0.0;0;0.0;0;0.0;0;0.0;26;3.6;0;0.0;0;0.0;33;4.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401307011;Almería;1016;577;56.8;439;574;PP;38.7;222;38.7;146;25.4;76;13.2;25;4.4;0;0.0;27;4.7;1;0.2;29;5.0;4;0.7;20;3.5;13;2.3;0;0.0;0;0.0;0;0.0;7;1.2;0;0.0;0;0.0;3;0.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401307012;Almería;1733;1132;65.3;601;1127;PP;47.0;530;47.0;215;19.1;232;20.6;0;0.0;0;0.0;24;2.1;38;3.4;25;2.2;38;3.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;19;1.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401307013;Almería;1040;587;56.4;453;587;PP;38.0;223;38.0;110;18.7;72;12.3;56;9.5;0;0.0;0;0.0;36;6.1;1;0.2;0;0.0;0;0.0;37;6.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;49;8.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401307014;Almería;1412;853;60.4;559;850;PP;42.5;361;42.5;124;14.6;113;13.3;88;10.4;0;0.0;0;0.0;48;5.6;0;0.0;0;0.0;12;1.4;14;1.6;0;0.0;0;0.0;0;0.0;24;2.8;0;0.0;0;0.0;59;6.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401307015;Almería;1394;685;49.1;709;682;PP;42.4;289;42.4;123;18.0;83;12.2;42;6.2;0;0.0;11;1.6;44;6.4;7;1.0;34;5.0;32;4.7;8;1.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;7;1.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401307016;Almería;1380;803;58.2;577;802;PP;41.4;332;41.4;132;16.5;126;15.7;21;2.6;0;0.0;63;7.9;51;6.4;0;0.0;25;3.1;16;2.0;16;2.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;8;1.0
0401307017;Almería;1124;612;54.4;512;609;PSOE-A;33.2;192;31.5;202;33.2;39;6.4;58;9.5;0;0.0;32;5.2;29;4.8;0;0.0;14;2.3;7;1.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;5;0.8;0;0.0;29;4.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401307018;Almería;1405;816;58.1;589;809;PP;48.2;390;48.2;132;16.3;119;14.7;10;1.2;0;0.0;29;3.6;17;2.1;9;1.1;0;0.0;58;7.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;22;2.7;0;0.0;20;2.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401307019;Almería;987;505;51.2;482;503;PP;34.8;175;34.8;124;24.6;37;7.4;68;13.5;0;0.0;29;5.8;5;1.0;1;0.2;17;3.4;4;0.8;3;0.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;40;8.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401307020;Almería;1390;950;68.3;440;948;PP;45.6;432;45.6;214;22.6;61;6.4;33;3.5;0;0.0;14;1.5;9;1.0;44;4.6;61;6.4;19;2.0;28;3.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;28;3.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401307021;Almería;2044;1114;54.5;930;1107;PP;37.0;410;37.0;217;19.6;317;28.6;1;0.1;0;0.0;27;2.4;10;0.9;26;2.4;6;0.5;45;4.1;18;1.6;0;0.0;0;0.0;0;0.0;7;0.6;0;0.0;0;0.0;2;0.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401307022;Almería;1909;1102;57.7;807;1097;PP;44.0;483;44.0;227;20.7;163;14.9;43;3.9;0;0.0;0;0.0;13;1.2;39;3.6;21;1.9;12;1.1;10;0.9;0;0.0;0;0.0;0;0.0;15;1.4;0;0.0;0;0.0;65;5.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401307023;Almería;1637;884;54.0;753;883;PP;42.2;373;42.2;109;12.3;198;22.4;33;3.7;26;2.9;39;4.4;0;0.0;22;2.5;5;0.6;37;4.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;35;4.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401307024;Almería;789;334;42.3;455;334;PP;49.4;165;49.4;44;13.2;68;20.4;0;0.0;0;0.0;15;4.5;0;0.0;18;5.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;0.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;16;4.8
0401307025;Almería;1619;981;60.6;638;978;PP;46.2;452;46.2;183;18.7;178;18.2;7;0.7;0;0.0;0;0.0;32;3.3;24;2.4;0;0.0;7;0.7;17;1.7;0;0.0;0;0.0;0;0.0;6;0.6;0;0.0;0;0.0;63;6.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401307026;Almería;578;388;67.1;190;385;PP;43.1;166;43.1;63;16.4;55;14.3;20;5.2;0;0.0;29;7.5;29;7.5;13;3.4;3;0.8;0;0.0;4;1.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401307027;Almería;581;387;66.6;194;386;PP;59.1;228;59.1;21;5.4;30;7.8;34;8.8;0;0.0;0;0.0;4;1.0;0;0.0;0;0.0;23;6.0;21;5.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;24;6.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401307028;Almería;1085;776;71.5;309;774;PP;52.4;406;52.4;105;13.6;144;18.6;0;0.0;0;0.0;0;0.0;27;3.5;0;0.0;24;3.1;3;0.4;19;2.4;9;1.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;35;4.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
0401307029;Almería;804;557;69.3;247;555;PP;55.3;307;55.3;61;11.0;88;15.9;2;0.4;0;0.0;22;4.0;12;2.2;6;1.1;18;3.2;2;0.4;0;0.0;0;0.0;0;0.0;10;1.8;15;2.7;0;0.0;0;0.0;12;2.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
